timestamp,machine_id,production_count,quality_score,temperature,operator
2025-01-01 09:00:00,M1,44.0,0.41439395714018956,73.05853642570375,OpC
2025-01-01 09:00:00,M2,54.0,0.4896849999096937,72.67564501438056,OpB
2025-01-01 09:00:00,M3,42.0,0.02132982921432071,77.39310549700062,OpC
2025-01-01 09:00:00,M4,45.0,0.631905116084405,76.43645001514867,OpC
2025-01-01 10:00:00,M1,43.0,0.04638325753806118,75.18669919750205,OpA
2025-01-01 10:00:00,M2,,0.1305569746891323,75.34131194160139,OpB
2025-01-01 10:00:00,M3,56.0,0.1305120546821654,70.7746236752484,OpA
2025-01-01 10:00:00,M4,43.0,0.1795858257048402,71.63355568603043,OpB
2025-01-01 11:00:00,M1,68.0,0.4060938434453759,70.36533084523856,OpC
2025-01-01 11:00:00,M2,,0.06363100287452597,70.57266995438594,OpB
2025-01-01 11:00:00,M3,48.0,0.5409108131536748,69.93391451620106,OpA
2025-01-01 11:00:00,M4,51.0,0.2246879241636258,71.61403798139973,OpA
2025-01-01 12:00:00,M1,47.0,0.260744273295162,69.29018337363073,OpB
2025-01-01 12:00:00,M2,50.0,0.09736526668161308,69.39791067331507,OpA
2025-01-01 12:00:00,M3,,0.47489130837872284,70.98391404229692,OpB
2025-01-01 12:00:00,M4,54.0,0.07691072666206938,68.47713157241846,OpC
2025-01-01 13:00:00,M1,57.0,0.3433194782780278,66.17905535403185,OpB
2025-01-01 13:00:00,M2,48.0,0.4034470901439596,,OpC
2025-01-01 13:00:00,M3,48.0,0.19487681581249847,68.84981386494336,OpB
2025-01-01 13:00:00,M4,72.0,0.0955976134290966,69.76988744458663,OpC
2025-01-01 14:00:00,M1,48.0,0.10608913044971335,63.917190079599074,OpC
2025-01-01 14:00:00,M2,55.0,0.1785152499417093,63.260983577983204,OpA
2025-01-01 14:00:00,M3,44.0,0.0793731508249123,64.29963884634164,OpA
2025-01-01 14:00:00,M4,55.0,0.24833839924634482,63.601446728485854,OpA
2025-01-01 15:00:00,M1,,0.24214338018312004,62.31208568685933,OpC
2025-01-01 15:00:00,M2,53.0,0.3631246677085441,61.12170426150782,OpB
2025-01-01 15:00:00,M3,54.0,0.441622856034421,61.915173050248924,OpB
2025-01-01 15:00:00,M4,46.0,0.08265163107246946,60.68563743301249,OpA
2025-01-01 16:00:00,M1,45.0,0.3422757818624209,61.39021096073416,OpA
2025-01-01 16:00:00,M2,40.0,0.38296996769485675,64.85847935806551,OpA
2025-01-01 16:00:00,M3,55.0,,61.30282887418395,OpC
2025-01-01 16:00:00,M4,48.0,0.17090605865845276,63.21531863218868,OpA
2025-01-01 17:00:00,M1,41.0,0.39331304155901853,59.71866535588453,OpC
2025-01-01 17:00:00,M2,63.0,0.42215502713905406,60.2598684167011,OpA
2025-01-01 17:00:00,M3,44.0,0.8461476884398225,60.654190580550626,OpC
2025-01-01 17:00:00,M4,54.0,0.5691313739627332,60.76037181356752,OpB
2025-01-01 18:00:00,M1,48.0,0.13563418981322894,58.48429011935901,OpB
2025-01-01 18:00:00,M2,41.0,0.21047602142762498,61.154166111123686,OpC
2025-01-01 18:00:00,M3,41.0,0.1680497673009503,61.52074410473489,OpB
2025-01-01 18:00:00,M4,49.0,0.2764773151921816,61.43035994455528,OpC
2025-01-01 19:00:00,M1,,0.14257460745115264,59.04485191993927,OpB
2025-01-01 19:00:00,M2,38.0,0.17276228194099874,59.90575727094838,OpA
2025-01-01 19:00:00,M3,49.0,0.4143048032876918,57.77989979085831,OpB
2025-01-01 19:00:00,M4,42.0,0.514790668208922,59.144355016669955,OpB
2025-01-01 20:00:00,M1,49.0,0.6348294777512347,60.556667647543485,OpA
2025-01-01 20:00:00,M2,49.0,0.20530665230513326,,OpA
2025-01-01 20:00:00,M3,42.0,0.3551453513628652,63.690942969533474,OpC
2025-01-01 20:00:00,M4,51.0,0.4731179971636106,59.4348343943901,OpB
2025-01-01 21:00:00,M1,55.0,0.24018972835886643,62.55448425978625,OpC
2025-01-01 21:00:00,M2,,0.23079458043699932,61.238769610397,OpB
2025-01-01 21:00:00,M3,43.0,0.11613370357181244,63.858773153979456,OpC
2025-01-01 21:00:00,M4,48.0,0.1639030324683639,61.26648433922113,OpB
2025-01-01 22:00:00,M1,32.0,0.11683548363787703,,OpB
2025-01-01 22:00:00,M2,54.0,0.20639723363057044,63.78984354837853,OpC
2025-01-01 22:00:00,M3,52.0,0.10876283269149098,65.03233904386047,OpA
2025-01-01 22:00:00,M4,,,66.88811145800669,OpA
2025-01-01 23:00:00,M1,46.0,0.14017974455705012,62.66846090601869,OpB
2025-01-01 23:00:00,M2,56.0,0.3096663680826079,66.91914758093459,OpC
2025-01-01 23:00:00,M3,57.0,0.2073034203692485,,OpB
2025-01-01 23:00:00,M4,59.0,0.22361856345306172,67.03254404943786,OpA
2025-01-02 00:00:00,M1,49.0,,74.8911643235157,OpC
2025-01-02 00:00:00,M2,56.0,0.3518148562222855,70.84504167528868,OpC
2025-01-02 00:00:00,M3,52.0,0.39562545907683333,,OpA
2025-01-02 00:00:00,M4,56.0,,68.90354485864881,OpA
2025-01-02 01:00:00,M1,50.0,0.205803857643264,71.92985582649236,OpB
2025-01-02 01:00:00,M2,42.0,0.43553676920388246,70.3930111710546,OpC
2025-01-02 01:00:00,M3,56.0,0.033606996290028834,74.32425886989034,OpB
2025-01-02 01:00:00,M4,52.0,0.25458495593008396,70.40826356636106,OpB
2025-01-02 02:00:00,M1,,0.1884281071862422,,OpA
2025-01-02 02:00:00,M2,57.0,0.5586966219393963,73.62619145124947,OpB
2025-01-02 02:00:00,M3,64.0,0.33641246867650537,75.99376095283243,OpA
2025-01-02 02:00:00,M4,59.0,0.42541975299534046,,OpA
2025-01-02 03:00:00,M1,49.0,0.2701214156703339,77.13448148124775,OpA
2025-01-02 03:00:00,M2,59.0,0.2857238913446232,76.61591815895048,OpB
2025-01-02 03:00:00,M3,53.0,0.28325615436927426,77.22055368020234,OpC
2025-01-02 03:00:00,M4,56.0,0.23987933571845607,75.63889447802389,OpC
2025-01-02 04:00:00,M1,46.0,0.13198668664930496,80.68634656876984,OpA
2025-01-02 04:00:00,M2,53.0,0.491430748483185,81.21183014778863,OpB
2025-01-02 04:00:00,M3,83.0,,78.80605245558054,OpB
2025-01-02 04:00:00,M4,39.0,0.33023723593548554,77.68624142087614,OpC
2025-01-02 05:00:00,M1,59.0,0.09696344793941335,81.41612988833063,OpA
2025-01-02 05:00:00,M2,63.0,0.3172837427571264,79.39735880789507,OpA
2025-01-02 05:00:00,M3,46.0,0.1179362154136983,77.80753580159116,OpA
2025-01-02 05:00:00,M4,49.0,0.5137819084421752,78.29337864962274,OpA
2025-01-02 06:00:00,M1,54.0,0.12292222271934534,83.52233196170285,OpB
2025-01-02 06:00:00,M2,58.0,0.18898826923605033,81.64834042897813,OpC
2025-01-02 06:00:00,M3,55.0,0.019750798414385515,76.14485135111497,OpA
2025-01-02 06:00:00,M4,44.0,0.04601635043626506,77.0519735061518,OpC
2025-01-02 07:00:00,M1,51.0,0.20371049164987462,79.377895653937,OpB
2025-01-02 07:00:00,M2,56.0,0.41311782867943925,81.2151646132259,OpB
2025-01-02 07:00:00,M3,,0.23211288184727338,80.91283872808745,OpA
2025-01-02 07:00:00,M4,44.0,0.38384695930806745,76.98239879694621,OpC
2025-01-02 08:00:00,M1,43.0,0.3896479992752064,79.67554288705476,OpC
2025-01-02 08:00:00,M2,35.0,0.10621183045826801,75.02387046120388,OpC
2025-01-02 08:00:00,M3,57.0,0.12397169583610604,78.44962060122069,OpA
2025-01-02 08:00:00,M4,53.0,0.5531309429947382,79.75912360296601,OpA
2025-01-02 09:00:00,M1,43.0,0.26539997881686667,77.2135483385386,OpC
2025-01-02 09:00:00,M2,,0.20098694478996862,76.87516237415791,OpB
2025-01-02 09:00:00,M3,44.0,0.20885983284726437,81.09745670652525,OpA
2025-01-02 09:00:00,M4,48.0,0.14697544945444382,75.36076174723217,OpC
2025-01-02 10:00:00,M1,55.0,0.01164372625169553,74.27744673511526,OpA
2025-01-02 10:00:00,M2,46.0,0.1549871953822738,75.00168323908167,OpB
2025-01-02 10:00:00,M3,56.0,0.1140473372847308,78.19531048203794,OpB
2025-01-02 10:00:00,M4,51.0,0.19836448005015767,72.80100401610672,OpA
2025-01-02 11:00:00,M1,39.0,0.2559367071121416,73.45171657583823,OpA
2025-01-02 11:00:00,M2,60.0,0.12066209123970217,75.88417194564573,OpC
2025-01-02 11:00:00,M3,55.0,0.0722978529910495,73.60290253640538,OpC
2025-01-02 11:00:00,M4,38.0,0.0760329301114883,71.29170906782056,OpC
2025-01-02 12:00:00,M1,49.0,0.24533385868459973,73.81319410770381,OpC
2025-01-02 12:00:00,M2,49.0,0.1395216034009679,71.5768120255538,OpA
2025-01-02 12:00:00,M3,64.0,0.5331905467720096,68.88425121531971,OpC
2025-01-02 12:00:00,M4,47.0,0.24467106531159044,71.03304563996929,OpA
2025-01-02 13:00:00,M1,48.0,0.2827279451341327,67.0444424012705,OpA
2025-01-02 13:00:00,M2,55.0,0.3713265073655944,68.68174192189605,OpA
2025-01-02 13:00:00,M3,36.0,0.18068305560861328,68.1311490902781,OpB
2025-01-02 13:00:00,M4,58.0,0.17618095842195872,68.30050660930112,OpB
2025-01-02 14:00:00,M1,40.0,0.3006652767783277,65.53027445405091,OpC
2025-01-02 14:00:00,M2,49.0,0.3026118484129436,64.5596492326828,OpA
2025-01-02 14:00:00,M3,47.0,0.007478767685594585,65.33568058936136,OpB
2025-01-02 14:00:00,M4,59.0,0.2060900091168788,65.3080590126117,OpA
2025-01-02 15:00:00,M1,48.0,0.44394213439873886,63.92010213628951,OpB
2025-01-02 15:00:00,M2,,0.11213203680234424,64.38020678451059,OpB
2025-01-02 15:00:00,M3,47.0,0.5695844621489068,63.33784874506406,OpC
2025-01-02 15:00:00,M4,38.0,0.533792115219756,62.588620434119,OpA
2025-01-02 16:00:00,M1,46.0,0.4557290453222389,64.2979268486085,OpA
2025-01-02 16:00:00,M2,63.0,,62.409045805830644,OpB
2025-01-02 16:00:00,M3,56.0,0.24445763048452274,59.08875484064242,OpA
2025-01-02 16:00:00,M4,52.0,0.3283204409854445,61.620273310192566,OpC
2025-01-02 17:00:00,M1,39.0,0.32471666995861637,60.10681640516823,OpA
2025-01-02 17:00:00,M2,56.0,0.047266396243822555,57.08372805433909,OpA
2025-01-02 17:00:00,M3,50.0,0.19823752403580025,59.11114043285759,OpA
2025-01-02 17:00:00,M4,45.0,0.48883386455432765,62.766051862582806,OpA
2025-01-02 18:00:00,M1,48.0,0.09086399441016017,57.98575645503389,OpC
2025-01-02 18:00:00,M2,51.0,0.02487518934746329,60.388995621935834,OpC
2025-01-02 18:00:00,M3,57.0,0.1270175484491367,60.71326300350098,OpB
2025-01-02 18:00:00,M4,,0.061261041189248674,62.528702096496836,OpA
2025-01-02 19:00:00,M1,59.0,0.5737423009147311,64.29336152748172,OpB
2025-01-02 19:00:00,M2,45.0,0.29001093779666504,58.94337724862728,OpC
2025-01-02 19:00:00,M3,42.0,0.31865856065955184,59.64935478375674,OpA
2025-01-02 19:00:00,M4,49.0,0.5937291392158859,60.54310049831881,OpB
2025-01-02 20:00:00,M1,41.0,0.46277231310205597,58.564579014541934,OpB
2025-01-02 20:00:00,M2,50.0,0.10429566554272277,61.092394284366755,OpC
2025-01-02 20:00:00,M3,52.0,0.4350612030641655,60.47952043059127,OpC
2025-01-02 20:00:00,M4,52.0,0.38910330066035687,58.21146487147227,OpA
2025-01-02 21:00:00,M1,57.0,0.30440282258632123,65.22918219365947,OpB
2025-01-02 21:00:00,M2,50.0,0.03465060879483262,64.67935252685145,OpC
2025-01-02 21:00:00,M3,55.0,0.35431372071825645,64.23114284390515,OpA
2025-01-02 21:00:00,M4,38.0,0.22023613189435684,61.69838168239909,OpB
2025-01-02 22:00:00,M1,50.0,0.17151085033841662,65.7569498274914,OpC
2025-01-02 22:00:00,M2,50.0,0.3801703058837585,63.49840891229822,OpA
2025-01-02 22:00:00,M3,64.0,0.7212144690142188,64.88149548335284,OpC
2025-01-02 22:00:00,M4,46.0,0.48224494198695084,64.32534984133378,OpB
2025-01-02 23:00:00,M1,62.0,0.46784680141873836,65.75546370941953,OpB
2025-01-02 23:00:00,M2,47.0,0.10571187513245685,63.336008616870366,OpC
2025-01-02 23:00:00,M3,64.0,0.11191746827673746,65.0825769505768,OpC
2025-01-02 23:00:00,M4,46.0,0.13061813562662042,68.23931686657953,OpA
2025-01-03 00:00:00,M1,55.0,0.3991876865872473,70.29454926760468,OpC
2025-01-03 00:00:00,M2,34.0,0.2624796052887165,69.9172811195162,OpA
2025-01-03 00:00:00,M3,49.0,0.479935819309361,65.21953729582435,OpC
2025-01-03 00:00:00,M4,70.0,0.35980486744712337,72.08078655950237,OpA
2025-01-03 01:00:00,M1,48.0,0.305468193263404,77.79488527999376,OpB
2025-01-03 01:00:00,M2,52.0,0.21126071939122928,73.91364044960568,OpB
2025-01-03 01:00:00,M3,55.0,0.373644346738373,74.29398715711704,OpB
2025-01-03 01:00:00,M4,52.0,0.33971994723834587,71.15117693953627,OpA
2025-01-03 02:00:00,M1,57.0,0.12068964638284013,76.02375326071507,OpB
2025-01-03 02:00:00,M2,61.0,0.19809528652395508,76.2768826173051,OpA
2025-01-03 02:00:00,M3,45.0,0.38623916300357153,78.47159817276886,OpC
2025-01-03 02:00:00,M4,60.0,0.2204463226086731,79.45383399308663,OpC
2025-01-03 03:00:00,M1,45.0,0.37237943507143567,73.35705108127465,OpC
2025-01-03 03:00:00,M2,51.0,0.2625908178519938,77.97272515907925,OpC
2025-01-03 03:00:00,M3,47.0,0.24459372330874465,76.78922862095091,OpC
2025-01-03 03:00:00,M4,42.0,0.11779052076056996,76.86905559399327,OpA
2025-01-03 04:00:00,M1,46.0,0.41355330246718314,,OpB
2025-01-03 04:00:00,M2,55.0,0.42593085081246995,75.33022236974807,OpA
2025-01-03 04:00:00,M3,43.0,0.4025967173908579,76.7092403946248,OpB
2025-01-03 04:00:00,M4,44.0,0.4148950261279573,77.14798854809261,OpC
2025-01-03 05:00:00,M1,54.0,0.4376791454888964,80.76277745766146,OpC
2025-01-03 05:00:00,M2,,0.3405524043056343,81.79954124916726,OpC
2025-01-03 05:00:00,M3,49.0,0.26791842531813126,78.27483228912439,OpC
2025-01-03 05:00:00,M4,54.0,0.5226925395822943,78.27278535537516,OpA
2025-01-03 06:00:00,M1,45.0,0.6227439047708956,80.80128101117839,OpA
2025-01-03 06:00:00,M2,53.0,0.4799173852673136,80.35282310308807,OpA
2025-01-03 06:00:00,M3,52.0,0.4503849054944175,78.5944707203719,OpA
2025-01-03 06:00:00,M4,44.0,0.33291581565094036,83.05492478546905,OpC
2025-01-03 07:00:00,M1,56.0,0.2942325568064584,77.55406219415083,OpC
2025-01-03 07:00:00,M2,41.0,0.0990848005740505,80.31741599562302,OpC
2025-01-03 07:00:00,M3,48.0,0.26610282648493594,81.92104798091636,OpB
2025-01-03 07:00:00,M4,42.0,0.3335812475877066,81.27589599886782,OpB
2025-01-03 08:00:00,M1,43.0,0.3341361513337785,78.51257006084165,OpA
2025-01-03 08:00:00,M2,62.0,0.054927172552756906,76.60920522661664,OpA
2025-01-03 08:00:00,M3,41.0,0.076112951381859,80.4851921577719,OpC
2025-01-03 08:00:00,M4,43.0,0.3316027852180172,78.35474702719158,OpB
2025-01-03 09:00:00,M1,42.0,0.5540326603578742,74.9700919352686,OpB
2025-01-03 09:00:00,M2,42.0,0.27263425419718235,78.3079336820623,OpC
2025-01-03 09:00:00,M3,43.0,0.445840527495703,,OpA
2025-01-03 09:00:00,M4,48.0,0.06307298177754869,73.77447120901512,OpC
2025-01-03 10:00:00,M1,47.0,,73.72809184713023,OpA
2025-01-03 10:00:00,M2,46.0,0.28719790452665295,75.960444713331,OpA
2025-01-03 10:00:00,M3,54.0,0.28305492605716565,76.37656844765118,OpC
2025-01-03 10:00:00,M4,48.0,0.24323313286120649,77.82708453589507,OpC
2025-01-03 11:00:00,M1,51.0,0.2736904498348615,74.9128726925951,OpA
2025-01-03 11:00:00,M2,55.0,0.22772821777543303,73.61659051584951,OpA
2025-01-03 11:00:00,M3,41.0,0.07357773765052858,73.85853704821461,OpA
2025-01-03 11:00:00,M4,56.0,0.19958354306630957,66.94889360596835,OpA
2025-01-03 12:00:00,M1,55.0,0.40932177725986746,69.98856898392174,OpC
2025-01-03 12:00:00,M2,39.0,0.1996879011014877,73.0383752384304,OpA
2025-01-03 12:00:00,M3,51.0,0.16584466673044262,75.28407838045784,OpC
2025-01-03 12:00:00,M4,46.0,0.3726356581701533,67.71238859148971,OpB
2025-01-03 13:00:00,M1,51.0,0.34084017056576893,67.78273017307541,OpA
2025-01-03 13:00:00,M2,53.0,0.07104017452686855,,OpA
2025-01-03 13:00:00,M3,51.0,0.30142054631926796,68.95508793030731,OpA
2025-01-03 13:00:00,M4,46.0,0.4848308368831899,67.05143859136602,OpA
2025-01-03 14:00:00,M1,55.0,0.34680504802531414,64.02955845834978,OpB
2025-01-03 14:00:00,M2,45.0,0.38034253632968906,64.59979359857564,OpB
2025-01-03 14:00:00,M3,51.0,0.2427855452747317,65.4046661514337,OpA
2025-01-03 14:00:00,M4,54.0,0.23920251217140404,67.53243922237546,OpA
2025-01-03 15:00:00,M1,54.0,0.6912575044442362,63.08413595572533,OpA
2025-01-03 15:00:00,M2,50.0,0.48627820802202437,,OpC
2025-01-03 15:00:00,M3,50.0,0.23353800357024523,64.14669170316397,OpC
2025-01-03 15:00:00,M4,55.0,0.1253001838892592,61.759264660613646,OpC
2025-01-03 16:00:00,M1,47.0,0.5340800180599338,59.03746459603654,OpA
2025-01-03 16:00:00,M2,56.0,0.1346771144579974,60.60513863065538,OpB
2025-01-03 16:00:00,M3,52.0,0.44788376994089774,63.154109442249805,OpB
2025-01-03 16:00:00,M4,56.0,0.11154049914103933,58.05752846490995,OpC
2025-01-03 17:00:00,M1,57.0,0.354352489556556,59.039688896292546,OpA
2025-01-03 17:00:00,M2,51.0,0.39975926938564693,60.909654921009704,OpA
2025-01-03 17:00:00,M3,42.0,0.09927167296095092,58.202691989722226,OpB
2025-01-03 17:00:00,M4,44.0,0.055581039176474445,61.06337451446533,OpA
2025-01-03 18:00:00,M1,57.0,0.08575931505530893,64.00595057987914,OpB
2025-01-03 18:00:00,M2,62.0,0.38874823201611913,61.22423648315526,OpB
2025-01-03 18:00:00,M3,52.0,0.5858197123493522,59.771269540445914,OpA
2025-01-03 18:00:00,M4,50.0,,62.37717056972792,OpB
2025-01-03 19:00:00,M1,52.0,0.17193746467195714,58.72170130832929,OpC
2025-01-03 19:00:00,M2,51.0,0.21313827766352372,61.8677333876178,OpC
2025-01-03 19:00:00,M3,42.0,0.519875780581315,61.82669459661808,OpA
2025-01-03 19:00:00,M4,46.0,,58.536875426071255,OpB
2025-01-03 20:00:00,M1,43.0,0.20612773454835362,61.548357453031635,OpB
2025-01-03 20:00:00,M2,56.0,0.16065731808517045,,OpB
2025-01-03 20:00:00,M3,51.0,0.06976810259559306,61.91949548947484,OpB
2025-01-03 20:00:00,M4,,0.3455873387675437,59.06980684475554,OpB
2025-01-03 21:00:00,M1,45.0,0.3335187819409557,60.224942612895546,OpA
2025-01-03 21:00:00,M2,47.0,0.4204124827949571,65.08178299655788,OpB
2025-01-03 21:00:00,M3,43.0,0.1042798375784712,,OpB
2025-01-03 21:00:00,M4,40.0,0.3784551752162444,62.21552653585137,OpB
2025-01-03 22:00:00,M1,37.0,0.5393197504669135,64.84090906641495,OpB
2025-01-03 22:00:00,M2,67.0,0.2659242437203193,61.949309930887225,OpC
2025-01-03 22:00:00,M3,53.0,0.27577859127669785,63.956628587437095,OpA
2025-01-03 22:00:00,M4,44.0,,65.87478435286265,OpA
2025-01-03 23:00:00,M1,53.0,0.41319673890287345,67.25556461488141,OpB
2025-01-03 23:00:00,M2,,0.45961465290092385,67.97654501196165,OpA
2025-01-03 23:00:00,M3,48.0,0.3742316435523015,70.41466590740616,OpC
2025-01-03 23:00:00,M4,45.0,,,OpA
2025-01-04 00:00:00,M1,52.0,0.20696827330112166,66.86032202570291,OpA
2025-01-04 00:00:00,M2,53.0,0.32774683973121943,71.61658211507361,OpB
2025-01-04 00:00:00,M3,52.0,0.4359197727472375,70.56217958817429,OpB
2025-01-04 00:00:00,M4,53.0,0.15939606855497937,72.81784140038783,OpB
2025-01-04 01:00:00,M1,51.0,0.05953528345907629,70.3209833662681,OpC
2025-01-04 01:00:00,M2,41.0,0.2514225015905936,69.86962487793951,OpB
2025-01-04 01:00:00,M3,49.0,0.21007679597562548,70.08852923964237,OpC
2025-01-04 01:00:00,M4,56.0,0.4913696340066784,72.57657425521893,OpC
2025-01-04 02:00:00,M1,62.0,0.31522739418474777,78.15324873481634,OpA
2025-01-04 02:00:00,M2,59.0,0.14118874508116283,73.86092953798813,OpB
2025-01-04 02:00:00,M3,55.0,0.24958067394650335,72.66812620433316,OpC
2025-01-04 02:00:00,M4,52.0,0.2191230621782205,73.87828769656626,OpB
2025-01-04 03:00:00,M1,51.0,0.548647276442146,77.73052331975785,OpB
2025-01-04 03:00:00,M2,40.0,0.37718273320748136,,OpC
2025-01-04 03:00:00,M3,56.0,0.07684796090475939,80.73435223929907,OpA
2025-01-04 03:00:00,M4,35.0,0.10430717552139232,76.11592071861533,OpA
2025-01-04 04:00:00,M1,49.0,0.41011172128107065,79.09704236230546,OpB
2025-01-04 04:00:00,M2,36.0,0.16822059344061469,75.30225643272259,OpC
2025-01-04 04:00:00,M3,45.0,0.38974871997646293,79.64255722592173,OpB
2025-01-04 04:00:00,M4,45.0,0.27762517180029767,76.54264095706081,OpB
2025-01-04 05:00:00,M1,48.0,0.6415303872523113,80.12565277196292,OpC
2025-01-04 05:00:00,M2,51.0,0.4004975644835657,78.81418797649542,OpB
2025-01-04 05:00:00,M3,34.0,0.06672427126944558,,OpA
2025-01-04 05:00:00,M4,42.0,0.5014043382414507,81.06074695720368,OpB
2025-01-04 06:00:00,M1,48.0,0.34064310045055013,78.70110196645707,OpC
2025-01-04 06:00:00,M2,47.0,0.17073318173434615,81.9324367303394,OpB
2025-01-04 06:00:00,M3,59.0,,79.60451798097218,OpB
2025-01-04 06:00:00,M4,65.0,0.5360885421790469,78.01475658412956,OpB
2025-01-04 07:00:00,M1,49.0,0.7819940897027167,77.31701048041836,OpB
2025-01-04 07:00:00,M2,42.0,0.290860754305725,83.0144284092536,OpC
2025-01-04 07:00:00,M3,51.0,0.5066798264817663,81.45321888738991,OpB
2025-01-04 07:00:00,M4,57.0,0.119759501671727,76.58318268553307,OpB
2025-01-04 08:00:00,M1,50.0,0.07306228278932239,,OpC
2025-01-04 08:00:00,M2,41.0,0.13294487623002332,80.61715492364728,OpB
2025-01-04 08:00:00,M3,38.0,0.19506614672736844,77.9241810390649,OpA
2025-01-04 08:00:00,M4,,0.3949284873282341,77.67532242940013,OpB
2025-01-04 09:00:00,M1,53.0,0.14819886657103548,,OpA
2025-01-04 09:00:00,M2,51.0,0.5933028220810903,77.6716315113213,OpB
2025-01-04 09:00:00,M3,49.0,0.3109860413194568,79.26282397487128,OpC
2025-01-04 09:00:00,M4,59.0,0.5536036340852911,79.80650266806282,OpC
2025-01-04 10:00:00,M1,51.0,,72.42778354361532,OpA
2025-01-04 10:00:00,M2,54.0,0.26952350149871757,73.41445725555167,OpC
2025-01-04 10:00:00,M3,,0.508788598994354,76.50706476447185,OpA
2025-01-04 10:00:00,M4,38.0,0.06003782653373063,72.98826149931315,OpC
2025-01-04 11:00:00,M1,40.0,0.1779073066948933,70.55406717964954,OpA
2025-01-04 11:00:00,M2,50.0,0.11707954422079538,72.27236794933265,OpA
2025-01-04 11:00:00,M3,48.0,0.38013636443185567,72.76154447673323,OpC
2025-01-04 11:00:00,M4,53.0,0.20265938760727267,72.653621030746,OpC
2025-01-04 12:00:00,M1,49.0,0.0980231283667184,,OpB
2025-01-04 12:00:00,M2,50.0,0.589909511241845,68.43595384170935,OpB
2025-01-04 12:00:00,M3,53.0,0.09905666638539644,65.01170332450798,OpC
2025-01-04 12:00:00,M4,49.0,0.3977371577125249,73.01167689281553,OpC
2025-01-04 13:00:00,M1,51.0,0.0821038180868139,66.28758912324231,OpA
2025-01-04 13:00:00,M2,44.0,0.08901466161702738,67.55918013844641,OpC
2025-01-04 13:00:00,M3,54.0,0.48206395511011735,,OpB
2025-01-04 13:00:00,M4,45.0,0.3675384972442408,64.07069630722789,OpA
2025-01-04 14:00:00,M1,59.0,0.516151150082282,64.43137965481301,OpC
2025-01-04 14:00:00,M2,57.0,0.2594277030348674,65.87817916122741,OpA
2025-01-04 14:00:00,M3,48.0,0.10041896709266342,63.367008962381014,OpB
2025-01-04 14:00:00,M4,45.0,0.12590019799415214,64.48581820770804,OpC
2025-01-04 15:00:00,M1,48.0,0.16916730238905814,62.05804018216607,OpB
2025-01-04 15:00:00,M2,50.0,0.4006508488170683,,OpC
