machine_id,vibration,pressure,rpm,timestamp
M3,0.7839693468616457,104.32813442237604,3138.080702584508,2025-01-01 06:00:00
M4,0.8151562477260494,105.5160805356186,3143.8147789485683,2025-01-01 06:00:00
M1,0.7945564479713871,105.22632322726098,3209.0799733247836,2025-01-01 06:10:00
M2,0.6149615419050758,104.24902764165655,3125.0761292912857,2025-01-01 06:10:00
M3,0.8819346634567231,102.28327910174148,3249.1581443352707,2025-01-01 06:10:00
M4,0.723408786623974,103.81075264335304,3205.2849529147666,2025-01-01 06:10:00
M1,0.5871220300703788,105.77412631720973,3126.283446385698,2025-01-01 06:20:00
M2,0.7263389100009662,105.4795666412572,3160.898322351646,2025-01-01 06:20:00
M3,0.7414858508091839,104.75300926726776,3180.2610108501713,2025-01-01 06:20:00
M4,0.7289684907144797,104.73683582473159,3142.7690285404437,2025-01-01 06:20:00
M1,0.7341891388869373,105.29144121747099,3197.644234037815,2025-01-01 06:30:00
M2,0.7123082270248725,104.47814226962365,3195.499911742306,2025-01-01 06:30:00
M3,0.917309575826204,103.69899792736325,3206.629812872949,2025-01-01 06:30:00
M4,0.8713141991988458,104.69894710729564,3178.913097124418,2025-01-01 06:30:00
M1,0.8599007241731772,107.23011314846367,3130.5428695690402,2025-01-01 06:40:00
M2,0.9936286140856748,105.72804049060704,,2025-01-01 06:40:00
M3,0.7622569779777705,105.37666932699076,3133.5113107712314,2025-01-01 06:40:00
M4,0.7873064684348923,104.94076496939681,3113.986861158008,2025-01-01 06:40:00
M1,0.7428217621032793,105.78544562633829,,2025-01-01 06:50:00
M2,0.8323555136848431,103.92416522556951,3131.411961066829,2025-01-01 06:50:00
M3,0.8578245516395658,104.98895256494066,3089.598174112487,2025-01-01 06:50:00
M4,0.8546307133782307,105.60025879398158,3199.4806166738394,2025-01-01 06:50:00
M1,0.8258257173840422,104.28799931636357,3121.612633027331,2025-01-01 07:00:00
M2,0.9489566327428001,106.9124014821813,3264.6115437629596,2025-01-01 07:00:00
M3,0.6480133136952768,103.97330490725356,3248.3234709371436,2025-01-01 07:00:00
M4,0.9160030186759883,104.80124618723458,3132.7638872367356,2025-01-01 07:00:00
M1,0.9731687346531905,103.27997312847906,3125.6301378297803,2025-01-01 07:10:00
M2,0.7187475041634652,106.56241294930774,3218.6357642442017,2025-01-01 07:10:00
M3,0.8014008457312409,104.77227175198992,3181.7501045355116,2025-01-01 07:10:00
M4,0.8148544136890998,103.12042639978473,3166.5116923906066,2025-01-01 07:10:00
M1,0.7865565809229766,104.99481001568769,3181.519171319241,2025-01-01 07:20:00
M2,0.7478436663645717,106.30621645457846,3239.2169077623194,2025-01-01 07:20:00
M3,0.8605745256919153,104.56708730318425,3181.7949585779234,2025-01-01 07:20:00
M4,0.8248971473182081,103.01629413537823,3254.9352104493278,2025-01-01 07:20:00
M1,0.8344613861058086,105.44390777575374,3154.0603643859813,2025-01-01 07:30:00
M2,0.7898812006786181,103.79696692867317,3244.8959313831106,2025-01-01 07:30:00
M3,0.8220327915201615,104.55807178553222,3269.834872635552,2025-01-01 07:30:00
M4,0.7963404242482829,103.74713193924997,3225.4903854405748,2025-01-01 07:30:00
M1,0.7747604638914792,103.97677718266517,3274.6663368976274,2025-01-01 07:40:00
M2,0.6404971777971578,105.62099573210399,3174.779750107692,2025-01-01 07:40:00
M3,0.83431887446519,104.16686067392605,3281.4662469440054,2025-01-01 07:40:00
M4,0.8296179075657135,105.4037781039946,3179.0873782042663,2025-01-01 07:40:00
M1,0.8377390932404478,104.65158498983517,3167.483282990268,2025-01-01 07:50:00
M2,0.6700824350436503,104.75341404070211,3079.8193500255347,2025-01-01 07:50:00
M3,0.5845600438491788,103.82244621307612,3163.881510768,2025-01-01 07:50:00
M4,0.76630924599973,105.55472732007983,3249.9645121703215,2025-01-01 07:50:00
M1,0.8464795452896003,101.5716854103835,3116.931967143887,2025-01-01 08:00:00
M2,,102.41461304066812,3111.5740445896804,2025-01-01 08:00:00
M3,0.7451769100309662,104.21189533825664,3191.0716730034956,2025-01-01 08:00:00
M4,0.6056045382880518,105.85271448953684,,2025-01-01 08:00:00
M1,0.7699109809179818,106.64093487760731,3180.6015047065503,2025-01-01 08:10:00
M2,0.6639793451787827,106.38148583868437,3126.7505065432106,2025-01-01 08:10:00
M3,0.8102937794189531,104.25302066728372,3173.516362039202,2025-01-01 08:10:00
M4,0.759125110363509,105.06626031846942,3163.247440296978,2025-01-01 08:10:00
M1,0.9501148665416788,106.00498328757482,3204.3749455052484,2025-01-01 08:20:00
M2,0.8586393770759538,104.12701448891352,3132.655014851779,2025-01-01 08:20:00
M3,0.6849611080408269,103.44250881118995,3192.0772350889465,2025-01-01 08:20:00
M4,0.678335625101712,104.62491942496293,3138.3010034710724,2025-01-01 08:20:00
M1,0.7721807517035889,105.87213875555345,3142.0269694743242,2025-01-01 08:30:00
M2,0.7775952528858333,104.75409041219605,3182.530798013045,2025-01-01 08:30:00
M3,0.8137546195276175,103.94636912600627,3229.9642004523407,2025-01-01 08:30:00
M4,0.8609422269694837,103.85493675162509,3074.815562485068,2025-01-01 08:30:00
M1,0.7471955906796205,104.2817653014502,3110.9805825840526,2025-01-01 08:40:00
M2,2.6550235962074846,105.3045409690414,3259.1725770936137,2025-01-01 08:40:00
M3,0.6565825900109467,105.05853679382689,3223.0097813514803,2025-01-01 08:40:00
M4,0.7355857248917594,103.80537104188954,3116.8065879350597,2025-01-01 08:40:00
M1,0.6960529452981118,103.60199833405015,3161.2185732788093,2025-01-01 08:50:00
M2,,104.66273710623976,3247.490175653389,2025-01-01 08:50:00
M3,,104.9365993012576,3250.717088235947,2025-01-01 08:50:00
M4,0.7605847671258761,103.49861081091908,,2025-01-01 08:50:00
M1,0.5353353429378883,104.88381201878718,3208.308615732304,2025-01-01 09:00:00
M2,0.8662300291995654,103.58168926833353,3032.2752225270756,2025-01-01 09:00:00
M3,0.7645492845657651,103.20597289161041,3087.8256134646426,2025-01-01 09:00:00
M4,0.6890832918756328,103.04473869363676,3079.038312228906,2025-01-01 09:00:00
M1,0.7278491725426551,103.54522301987222,3135.3101725633824,2025-01-01 09:10:00
M2,0.9037633334820502,103.1419115809032,3168.8241537366407,2025-01-01 09:10:00
M3,0.7580288227702856,102.57409781565696,3113.0587487385865,2025-01-01 09:10:00
M4,0.46843588320142626,105.44343835668826,3221.1395719740462,2025-01-01 09:10:00
M1,0.6645867032631521,103.11252155348166,3138.204004616929,2025-01-01 09:20:00
M2,0.3588297468722197,103.2749378763835,3202.7369729141783,2025-01-01 09:20:00
M3,0.6688679932127609,103.61949544947215,3171.405896156566,2025-01-01 09:20:00
M4,0.9260703651030242,103.46324727596196,3041.3572120603512,2025-01-01 09:20:00
M1,0.6902570750539588,104.65753293425989,3150.636622937979,2025-01-01 09:30:00
M2,0.5267936198488968,102.88043667863451,3066.0653447998334,2025-01-01 09:30:00
M3,0.6784027627723282,103.71988735327788,3153.4700371620265,2025-01-01 09:30:00
M4,0.7472410128054243,103.21688110453346,3090.1121351325423,2025-01-01 09:30:00
M1,0.6956957550842031,103.56114338996446,3080.7040310873795,2025-01-01 09:40:00
M2,0.9161614991552985,104.18010795127572,3123.092020631117,2025-01-01 09:40:00
M3,0.7962393263319764,106.6924547593896,3047.8452364118757,2025-01-01 09:40:00
M4,0.8138933736171863,102.52640573266636,3077.397555412425,2025-01-01 09:40:00
M1,0.6566166907480622,103.18704761832599,3159.6198233402333,2025-01-01 09:50:00
M2,0.8165780038827933,103.86971579602638,3099.7302611157024,2025-01-01 09:50:00
M3,0.8110032579404518,104.08435775327901,3153.8546920694935,2025-01-01 09:50:00
M4,0.8260502560589706,,3200.2253498855525,2025-01-01 09:50:00
M1,0.6611297431670403,103.53142894279976,,2025-01-01 10:00:00
M2,0.8058244254780722,102.47844661568884,,2025-01-01 10:00:00
M3,0.5767128129871966,103.19971341952268,3077.348530334324,2025-01-01 10:00:00
M4,0.7018972977051978,103.09169780074109,3027.0924597442704,2025-01-01 10:00:00
M1,0.5568341705788583,102.89197669966475,3086.583707238529,2025-01-01 10:10:00
M2,0.5592625545283797,103.85501311123785,3161.280653351341,2025-01-01 10:10:00
M3,0.4599435609499936,102.40877227256799,3063.377417837655,2025-01-01 10:10:00
M4,,102.75306720007308,3010.1525588349446,2025-01-01 10:10:00
M1,0.7635141203259521,101.86037909602028,3169.0126000865066,2025-01-01 10:20:00
M2,0.7606231256394682,102.42456828451553,3087.0603404379835,2025-01-01 10:20:00
M3,0.8276264833853066,102.09601555882381,3009.0954682459464,2025-01-01 10:20:00
M4,2.6486326472176214,103.56945880817028,3105.0713893775383,2025-01-01 10:20:00
M1,0.6827906292034637,102.82395767668108,3067.987945158594,2025-01-01 10:30:00
M2,0.5932375396031867,101.72838712852327,3186.394300611476,2025-01-01 10:30:00
M3,0.5707620532826351,101.6126557489367,3188.712010388803,2025-01-01 10:30:00
M4,0.7122381891659667,101.09089727438793,3127.699799010428,2025-01-01 10:30:00
M1,2.6726630693859135,104.26561265241082,3137.546128102752,2025-01-01 10:40:00
M2,0.6727169150881356,102.42503124624024,3174.157072119626,2025-01-01 10:40:00
M3,0.7008064224172812,100.45479508299128,3158.7759578868063,2025-01-01 10:40:00
M4,0.6978885526980877,101.69700686676532,3126.447860739263,2025-01-01 10:40:00
M1,0.577595369973278,101.14267762963705,3054.6491968659675,2025-01-01 10:50:00
M2,0.7018453797221446,102.35638694528674,3102.164924696923,2025-01-01 10:50:00
M3,0.5993074890615882,102.83345212295579,3073.9613277252915,2025-01-01 10:50:00
M4,0.6513735581042974,102.71397531136006,3139.972387832438,2025-01-01 10:50:00
M1,0.5342275492533033,99.7606333672558,3087.3758517787273,2025-01-01 11:00:00
M2,0.5226565375936774,100.81624486923218,3000.649037818874,2025-01-01 11:00:00
M3,0.6648609647492427,102.44287845132622,3003.9721294950164,2025-01-01 11:00:00
M4,0.5548989671180815,101.42908824034762,2992.8666924371933,2025-01-01 11:00:00
M1,0.5333262834522334,99.94552484360537,2964.166644306416,2025-01-01 11:10:00
M2,0.6007182906678377,101.92760345660474,3085.5279989111414,2025-01-01 11:10:00
M3,0.5749092055601408,102.61604242501491,3022.0551318443504,2025-01-01 11:10:00
M4,0.6575885748101324,103.76225737717172,3016.3481589376165,2025-01-01 11:10:00
M1,0.8383472070288396,100.21632508256184,3070.9748550306113,2025-01-01 11:20:00
M2,0.3663305696693309,101.46077641215359,3019.6756126461355,2025-01-01 11:20:00
M3,0.6157329861517927,102.6345038544322,3130.6240401896775,2025-01-01 11:20:00
M4,0.6248701771417098,102.04607234367366,2996.909560931117,2025-01-01 11:20:00
M1,0.6575351681024714,101.13956316794444,3045.6748958487924,2025-01-01 11:30:00
M2,0.6429116686386391,101.52624517625348,2973.247809138328,2025-01-01 11:30:00
M3,0.6883770726923567,101.27931640189085,3009.4042943487266,2025-01-01 11:30:00
M4,0.3596094588681412,101.33478051568879,3115.29647835802,2025-01-01 11:30:00
M1,0.6294102222902348,102.48016021441462,3108.6166455740713,2025-01-01 11:40:00
M2,0.6254393658332726,100.81780619641702,3123.276470450771,2025-01-01 11:40:00
M3,0.4834387508102186,102.76192391378886,3071.93559334822,2025-01-01 11:40:00
M4,0.5625120635182684,101.70176462120224,2956.808054686116,2025-01-01 11:40:00
M1,0.5371430454354978,102.22982809511949,3126.9749129683887,2025-01-01 11:50:00
M2,0.8029713370037832,99.7928799473972,3040.147349678543,2025-01-01 11:50:00
M3,0.5387489213595309,100.21233839791617,3012.0945549241856,2025-01-01 11:50:00
M4,0.43990701391424214,102.87104504159453,3057.8839130828624,2025-01-01 11:50:00
M1,,100.32303087379009,2969.91771619184,2025-01-01 12:00:00
M2,0.583107359220409,99.60774443966856,3054.291373565404,2025-01-01 12:00:00
M3,0.5257275384184306,101.17089465282805,2967.377484940541,2025-01-01 12:00:00
M4,0.7919965552803241,99.79645019364021,3058.308187080495,2025-01-01 12:00:00
M1,0.6048885683984491,98.06407101703779,3063.3103314383593,2025-01-01 12:10:00
M2,0.2866619370413047,98.22499472634289,3016.2845838793064,2025-01-01 12:10:00
M3,0.5255902927209042,99.49990069829539,2996.197011208843,2025-01-01 12:10:00
M4,0.36041775537902526,101.27331620178647,3012.7789958499848,2025-01-01 12:10:00
M1,0.536458845101512,98.54697988853927,3028.96237121588,2025-01-01 12:20:00
M2,0.5273152575232253,99.33206622799723,2978.218475156989,2025-01-01 12:20:00
M3,0.5272881212969975,100.81876513604989,3035.5325743939115,2025-01-01 12:20:00
M4,0.5054910365771296,98.52549384946653,2923.1924803216425,2025-01-01 12:20:00
M1,0.5212056131252467,100.28332180955553,3056.607019354646,2025-01-01 12:30:00
M2,0.49800552116071056,98.67463774491591,2913.598648238852,2025-01-01 12:30:00
M3,0.42134613719141,100.65155943252458,3044.5108477618264,2025-01-01 12:30:00
M4,0.5988520446090424,99.5413512649003,3043.401173061624,2025-01-01 12:30:00
M1,0.491531358530322,99.49728333679192,2920.7911416628194,2025-01-01 12:40:00
M2,0.5869315360669412,100.16905671908174,2901.081065692205,2025-01-01 12:40:00
M3,0.516508383268307,101.3266914236883,3053.194053622843,2025-01-01 12:40:00
M4,0.5649728481214122,101.37896814446293,3010.7449284576446,2025-01-01 12:40:00
M1,0.4795486504512652,99.43601671683153,2959.6424196490107,2025-01-01 12:50:00
M2,0.3751805969433145,100.38870431405651,2946.0704105291034,2025-01-01 12:50:00
M3,0.38474187885011446,100.54879012227191,3023.7781457720826,2025-01-01 12:50:00
M4,0.615486861879619,99.09232201689235,2985.788876451402,2025-01-01 12:50:00
M1,0.3533824106326575,98.80954474681992,2986.6260463557114,2025-01-01 13:00:00
M2,0.2894052741226798,97.98588939648248,2999.058026540113,2025-01-01 13:00:00
M3,0.2710704301084337,99.08406018947129,2942.5778641649795,2025-01-01 13:00:00
M4,,99.40265685452746,2973.052097685449,2025-01-01 13:00:00
M1,0.4934700014619021,99.40246447449043,3022.496225681706,2025-01-01 13:10:00
M2,0.38756159597721673,98.04618823795721,2849.8377288083707,2025-01-01 13:10:00
M3,0.2390392138967726,98.76454611201974,3050.2531456302117,2025-01-01 13:10:00
M4,0.4947186937088545,96.86506991269619,,2025-01-01 13:10:00
M1,0.3229418058190924,98.15706591111892,3048.4917953574636,2025-01-01 13:20:00
M2,0.41420871975279033,97.48798131307886,2953.8022949918286,2025-01-01 13:20:00
M3,0.25552243799805835,98.94627359211324,2982.862220331557,2025-01-01 13:20:00
M4,0.5018911684774037,100.16000267745751,2970.3349351797933,2025-01-01 13:20:00
M1,0.49005381852589264,98.35517475113345,2931.3144107633634,2025-01-01 13:30:00
M2,,98.98070742748465,3021.512057437571,2025-01-01 13:30:00
M3,0.4940067211919337,97.48085284332812,3007.7359393268016,2025-01-01 13:30:00
M4,0.3079231392249166,97.3305324079231,2984.000759091828,2025-01-01 13:30:00
M1,0.5240765013551182,100.26062192151724,2896.8134193083447,2025-01-01 13:40:00
M2,0.32127712639258005,96.92681530488899,2955.080284920741,2025-01-01 13:40:00
M3,0.3689306870892777,97.21266735349734,2887.150583692166,2025-01-01 13:40:00
M4,0.45556045953175145,98.44744460579783,2863.3176981942393,2025-01-01 13:40:00
M1,0.4780274453342139,98.27654829609467,2989.796846236092,2025-01-01 13:50:00
M2,0.44567769012209046,98.48845720054564,2935.430422856586,2025-01-01 13:50:00
M3,0.3496442977224971,97.29941714171365,2978.085797391177,2025-01-01 13:50:00
M4,0.5525769852262674,97.07710977815314,2960.179515393951,2025-01-01 13:50:00
M1,,96.97925286797773,2860.473883936349,2025-01-01 14:00:00
M2,0.4087900547143867,97.88358701670089,3007.1085124909832,2025-01-01 14:00:00
M3,0.3289202920321107,99.43914454615052,2871.9748192777283,2025-01-01 14:00:00
M4,0.2581828336057518,98.23869659721517,2766.551640308122,2025-01-01 14:00:00
M1,0.4405646814835168,99.14584014481288,2903.2286294816863,2025-01-01 14:10:00
